"time"	"date"	"block"	"treatment"	"datapoint"	"Focal"	"Cover"	"ACHMIL"	"ANTODO"	"ARRELA"	"BROERE"	"CENJAC"	"CONARV"	"CREPIS"	"DACGLO"	"DAUCAR"	"ELYREP"	"ERYNGE"	"FESARU"	"FESRUB"	"GALVER"	"GERDIS"	"GERROT"	"LEUVUL"	"LOLPER"	"LOTCOR"	"MEDARA"	"ONOREP"	"PICECH"	"PICHIE"	"PLALAN"	"POAANG"	"POAPRA"	"POATRI"	"RANACR"	"RUMACE"	"SALPRA"	"SONCHU"	"TAROFF"	"TRIFLA"	"TRIPRA"	"VERBOF"	"VERPER"	"legumes"	"grasses"	"other"	"Cb"	"Cd"	"Ci"	"Ee"	"Pg"	"Pp"
3	"May13"	2	"6sp"	3	"LEUVUL"	10	0	0	65	60	0	0	0	20	15	0	0	0	20	40	15	0	0	0	0	5	0	0	0	40	0	5	15	45	0	0	0	0	10	40	0	2	0	0	0	4	4	4	4	4	4
3	"May13"	2	"6sp"	3	"PLALAN"	20	0	0	65	60	0	0	0	20	15	0	0	0	20	40	15	0	10	0	0	5	0	0	0	20	0	5	15	45	0	0	0	0	10	40	0	2	0	0	0	4	4	4	4	4	4
3	"May13"	2	"6sp"	3	"POAPRA"	5	0	0	65	60	0	0	0	20	15	0	0	0	20	40	15	0	10	0	0	5	0	0	0	40	0	0	15	45	0	0	0	0	10	40	0	2	0	0	0	4	4	4	4	4	4
3	"May13"	2	"6sp"	3	"RANACR"	10	0	0	65	60	0	0	0	20	15	0	0	0	20	40	15	0	10	0	0	5	0	0	0	40	0	5	15	35	0	0	0	0	10	40	0	2	0	0	0	4	4	4	4	4	4
3	"May13"	2	"6sp"	3	"TRIFLA"	10	0	0	65	60	0	0	0	20	15	0	0	0	20	40	15	0	10	0	0	5	0	0	0	40	0	5	15	45	0	0	0	0	0	40	0	2	0	0	0	4	4	4	4	4	4
3	"May13"	2	"6sp"	3	"TRIPRA"	30	0	0	65	60	0	0	0	20	15	0	0	0	20	40	15	0	10	0	0	5	0	0	0	40	0	5	15	45	0	0	0	0	10	10	0	2	0	0	0	4	4	4	4	4	4
3	"May13"	2	"6sp"	3	"VERPER"	1	0	0	65	60	0	0	0	20	15	0	0	0	20	40	15	0	10	0	0	5	0	0	0	40	0	5	15	45	0	0	0	0	10	40	0	1	0	0	0	4	4	4	4	4	4
3	"May13"	2	"6sp"	4	"ARRELA"	20	0	0	95	65	0	0	0	15	35	0	0	0	50	45	15	10	10	0	0	10	0	0	0	50	0	15	5	55	0	0	0	0	20	30	0	6	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	4	"BROERE"	40	0	0	115	25	0	0	0	15	35	0	0	0	50	45	15	10	10	0	0	10	0	0	0	50	0	15	5	55	0	0	0	0	20	30	0	6	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	4	"FESRUB"	20	0	0	115	65	0	0	0	15	35	0	0	0	30	45	15	10	10	0	0	10	0	0	0	50	0	15	5	55	0	0	0	0	20	30	0	6	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	4	"GALVER"	20	0	0	115	65	0	0	0	15	35	0	0	0	50	25	15	10	10	0	0	10	0	0	0	50	0	15	5	55	0	0	0	0	20	30	0	6	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	4	"GERDIS"	10	0	0	115	65	0	0	0	15	35	0	0	0	50	45	5	10	10	0	0	10	0	0	0	50	0	15	5	55	0	0	0	0	20	30	0	6	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	4	"PLALAN"	10	0	0	115	65	0	0	0	15	35	0	0	0	50	45	15	10	10	0	0	10	0	0	0	40	0	15	5	55	0	0	0	0	20	30	0	6	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	4	"POATRI"	5	0	0	115	65	0	0	0	15	35	0	0	0	50	45	15	10	10	0	0	10	0	0	0	50	0	15	0	55	0	0	0	0	20	30	0	6	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	4	"RANACR"	30	0	0	115	65	0	0	0	15	35	0	0	0	50	45	15	10	10	0	0	10	0	0	0	50	0	15	5	25	0	0	0	0	20	30	0	6	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	5	"ARRELA"	30	0	0	130	65	0	0	0	40	30	0	0	0	35	30	11	10	0	0	0	45	0	0	0	45	0	30	15	55	0	0	0	0	20	10	0	11	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	5	"BROERE"	5	0	0	160	60	0	0	0	40	30	0	0	0	35	30	11	10	0	0	0	45	0	0	0	45	0	30	15	55	0	0	0	0	20	10	0	11	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	5	"DAUCAR"	20	0	0	160	65	0	0	0	40	10	0	0	0	35	30	11	10	0	0	0	45	0	0	0	45	0	30	15	55	0	0	0	0	20	10	0	11	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	5	"GERROT"	10	0	0	160	65	0	0	0	40	30	0	0	0	35	30	11	0	0	0	0	45	0	0	0	45	0	30	15	55	0	0	0	0	20	10	0	11	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	5	"MEDARA"	10	0	0	160	65	0	0	0	40	30	0	0	0	35	30	11	10	0	0	0	35	0	0	0	45	0	30	15	55	0	0	0	0	20	10	0	11	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	5	"PLALAN"	10	0	0	160	65	0	0	0	40	30	0	0	0	35	30	11	10	0	0	0	45	0	0	0	35	0	30	15	55	0	0	0	0	20	10	0	11	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	5	"POAPRA"	10	0	0	160	65	0	0	0	40	30	0	0	0	35	30	11	10	0	0	0	45	0	0	0	45	0	20	15	55	0	0	0	0	20	10	0	11	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	5	"TRIFLA"	10	0	0	160	65	0	0	0	40	30	0	0	0	35	30	11	10	0	0	0	45	0	0	0	45	0	30	15	55	0	0	0	0	10	10	0	11	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	5	"VERPER"	5	0	0	160	65	0	0	0	40	30	0	0	0	35	30	11	10	0	0	0	45	0	0	0	45	0	30	15	55	0	0	0	0	20	10	0	6	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	6	"ARRELA"	40	0	0	115	35	0	0	0	40	31	0	0	0	20	5	1	20	0	0	0	50	0	0	0	30	0	30	20	50	5	10	0	0	40	0	0	10	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	6	"DACGLO"	20	0	0	155	35	0	0	0	20	31	0	0	0	20	5	1	20	0	0	0	50	0	0	0	30	0	30	20	50	5	10	0	0	40	0	0	10	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	6	"FESRUB"	5	0	0	155	35	0	0	0	40	31	0	0	0	15	5	1	20	0	0	0	50	0	0	0	30	0	30	20	50	5	10	0	0	40	0	0	10	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	6	"GERDIS"	1	0	0	155	35	0	0	0	40	31	0	0	0	20	5	0	20	0	0	0	50	0	0	0	30	0	30	20	50	5	10	0	0	40	0	0	10	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	6	"MEDARA"	20	0	0	155	35	0	0	0	40	31	0	0	0	20	5	1	20	0	0	0	30	0	0	0	30	0	30	20	50	5	10	0	0	40	0	0	10	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	6	"PLALAN"	10	0	0	155	35	0	0	0	40	31	0	0	0	20	5	1	20	0	0	0	50	0	0	0	20	0	30	20	50	5	10	0	0	40	0	0	10	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	6	"POAPRA"	10	0	0	155	35	0	0	0	40	31	0	0	0	20	5	1	20	0	0	0	50	0	0	0	30	0	20	20	50	5	10	0	0	40	0	0	10	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	6	"RANACR"	20	0	0	155	35	0	0	0	40	31	0	0	0	20	5	1	20	0	0	0	50	0	0	0	30	0	30	20	30	5	10	0	0	40	0	0	10	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	6	"TRIFLA"	10	0	0	155	35	0	0	0	40	31	0	0	0	20	5	1	20	0	0	0	50	0	0	0	30	0	30	20	50	5	10	0	0	30	0	0	10	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	6	"VERPER"	5	0	0	155	35	0	0	0	40	31	0	0	0	20	5	1	20	0	0	0	50	0	0	0	30	0	30	20	50	5	10	0	0	40	0	0	5	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	7	"ARRELA"	40	0	0	90	0	0	0	0	40	6	0	0	0	30	0	1	0	0	0	0	30	0	0	0	25	0	30	10	40	0	10	0	0	20	0	0	5	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	7	"DACGLO"	20	0	0	130	0	0	0	0	20	6	0	0	0	30	0	1	0	0	0	0	30	0	0	0	25	0	30	10	40	0	10	0	0	20	0	0	5	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	7	"DAUCAR"	1	0	0	130	0	0	0	0	40	5	0	0	0	30	0	1	0	0	0	0	30	0	0	0	25	0	30	10	40	0	10	0	0	20	0	0	5	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	7	"FESRUB"	15	0	0	130	0	0	0	0	40	6	0	0	0	15	0	1	0	0	0	0	30	0	0	0	25	0	30	10	40	0	10	0	0	20	0	0	5	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	7	"PLALAN"	10	0	0	130	0	0	0	0	40	6	0	0	0	30	0	1	0	0	0	0	30	0	0	0	15	0	30	10	40	0	10	0	0	20	0	0	5	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	7	"POAPRA"	10	0	0	130	0	0	0	0	40	6	0	0	0	30	0	1	0	0	0	0	30	0	0	0	25	0	20	10	40	0	10	0	0	20	0	0	5	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	7	"POATRI"	10	0	0	130	0	0	0	0	40	6	0	0	0	30	0	1	0	0	0	0	30	0	0	0	25	0	30	0	40	0	10	0	0	20	0	0	5	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	7	"RANACR"	20	0	0	130	0	0	0	0	40	6	0	0	0	30	0	1	0	0	0	0	30	0	0	0	25	0	30	10	20	0	10	0	0	20	0	0	5	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	7	"SALPRA"	10	0	0	130	0	0	0	0	40	6	0	0	0	30	0	1	0	0	0	0	30	0	0	0	25	0	30	10	40	0	0	0	0	20	0	0	5	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	7	"TRIFLA"	10	0	0	130	0	0	0	0	40	6	0	0	0	30	0	1	0	0	0	0	30	0	0	0	25	0	30	10	40	0	10	0	0	10	0	0	5	0	0	20	4	4	4	4	4	4
3	"May13"	2	"6sp"	8	"ARRELA"	50	0	0	110	25	0	0	0	35	31	0	0	0	55	15	0	10	0	0	0	20	0	0	0	35	0	30	10	35	0	10	0	0	20	0	0	5	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	8	"DAUCAR"	5	0	0	160	25	0	0	0	35	26	0	0	0	55	15	0	10	0	0	0	20	0	0	0	35	0	30	10	35	0	10	0	0	20	0	0	5	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	8	"FESRUB"	10	0	0	160	25	0	0	0	35	31	0	0	0	45	15	0	10	0	0	0	20	0	0	0	35	0	30	10	35	0	10	0	0	20	0	0	5	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	8	"MEDARA"	10	0	0	160	25	0	0	0	35	31	0	0	0	55	15	0	10	0	0	0	10	0	0	0	35	0	30	10	35	0	10	0	0	20	0	0	5	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	8	"PLALAN"	5	0	0	160	25	0	0	0	35	31	0	0	0	55	15	0	10	0	0	0	20	0	0	0	30	0	30	10	35	0	10	0	0	20	0	0	5	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	8	"POAPRA"	10	0	0	160	25	0	0	0	35	31	0	0	0	55	15	0	10	0	0	0	20	0	0	0	35	0	20	10	35	0	10	0	0	20	0	0	5	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	9	"ARRELA"	40	0	0	70	60	0	0	0	15	10	0	0	0	60	35	10	0	0	0	0	10	0	0	0	25	0	10	5	45	0	0	0	0	0	0	0	0	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	9	"BROERE"	20	0	0	110	40	0	0	0	15	10	0	0	0	60	35	10	0	0	0	0	10	0	0	0	25	0	10	5	45	0	0	0	0	0	0	0	0	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	9	"DACGLO"	15	0	0	110	60	0	0	0	0	10	0	0	0	60	35	10	0	0	0	0	10	0	0	0	25	0	10	5	45	0	0	0	0	0	0	0	0	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	9	"DAUCAR"	5	0	0	110	60	0	0	0	15	5	0	0	0	60	35	10	0	0	0	0	10	0	0	0	25	0	10	5	45	0	0	0	0	0	0	0	0	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	9	"FESRUB"	30	0	0	110	60	0	0	0	15	10	0	0	0	30	35	10	0	0	0	0	10	0	0	0	25	0	10	5	45	0	0	0	0	0	0	0	0	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	9	"GALVER"	15	0	0	110	60	0	0	0	15	10	0	0	0	60	20	10	0	0	0	0	10	0	0	0	25	0	10	5	45	0	0	0	0	0	0	0	0	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	9	"PLALAN"	10	0	0	110	60	0	0	0	15	10	0	0	0	60	35	10	0	0	0	0	10	0	0	0	15	0	10	5	45	0	0	0	0	0	0	0	0	0	0	10	4	4	4	4	4	4
3	"May13"	2	"6sp"	9	"RANACR"	15	0	0	110	60	0	0	0	15	10	0	0	0	60	35	10	0	0	0	0	10	0	0	0	25	0	10	5	30	0	0	0	0	0	0	0	0	0	0	10	4	4	4	4	4	4
3	"May13"	2	"Cb"	1	"ACHMIL"	10	5	0	10	60	10	0	0	0	25	0	0	0	30	0	35	0	0	0	0	0	0	0	0	20	10	10	0	55	0	0	5	0	10	40	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	1	"BROERE"	10	15	0	10	50	10	0	0	0	25	0	0	0	30	0	35	0	0	0	0	0	0	0	0	20	10	10	0	55	0	0	5	0	10	40	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	1	"DAUCAR"	5	15	0	10	60	10	0	0	0	20	0	0	0	30	0	35	0	0	0	0	0	0	0	0	20	10	10	0	55	0	0	5	0	10	40	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	1	"FESRUB"	20	15	0	10	60	10	0	0	0	25	0	0	0	10	0	35	0	0	0	0	0	0	0	0	20	10	10	0	55	0	0	5	0	10	40	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	1	"GERDIS"	10	15	0	10	60	10	0	0	0	25	0	0	0	30	0	25	0	0	0	0	0	0	0	0	20	10	10	0	55	0	0	5	0	10	40	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	1	"PLALAN"	20	15	0	10	60	10	0	0	0	25	0	0	0	30	0	35	0	0	0	0	0	0	0	0	0	10	10	0	55	0	0	5	0	10	40	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	1	"POAANG"	10	15	0	10	60	10	0	0	0	25	0	0	0	30	0	35	0	0	0	0	0	0	0	0	20	0	10	0	55	0	0	5	0	10	40	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	1	"RANACR"	20	15	0	10	60	10	0	0	0	25	0	0	0	30	0	35	0	0	0	0	0	0	0	0	20	10	10	0	35	0	0	5	0	10	40	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	1	"SONCHU"	5	15	0	10	60	10	0	0	0	25	0	0	0	30	0	35	0	0	0	0	0	0	0	0	20	10	10	0	55	0	0	0	0	10	40	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	1	"TRIFLA"	10	15	0	10	60	10	0	0	0	25	0	0	0	30	0	35	0	0	0	0	0	0	0	0	20	10	10	0	55	0	0	5	0	0	40	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	1	"TRIPRA"	20	15	0	10	60	10	0	0	0	25	0	0	0	30	0	35	0	0	0	0	0	0	0	0	20	10	10	0	55	0	0	5	0	10	20	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	2	"BROERE"	20	10	0	0	80	10	0	0	0	25	0	0	0	40	0	25	0	0	0	0	0	0	0	0	30	10	0	0	45	0	0	5	0	10	50	0	10	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	2	"DAUCAR"	10	10	0	0	100	10	0	0	0	15	0	0	0	40	0	25	0	0	0	0	0	0	0	0	30	10	0	0	45	0	0	5	0	10	50	0	10	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	2	"FESRUB"	10	10	0	0	100	10	0	0	0	25	0	0	0	30	0	25	0	0	0	0	0	0	0	0	30	10	0	0	45	0	0	5	0	10	50	0	10	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	2	"GERDIS"	5	10	0	0	100	10	0	0	0	25	0	0	0	40	0	20	0	0	0	0	0	0	0	0	30	10	0	0	45	0	0	5	0	10	50	0	10	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	2	"RANACR"	10	10	0	0	100	10	0	0	0	25	0	0	0	40	0	25	0	0	0	0	0	0	0	0	30	10	0	0	35	0	0	5	0	10	50	0	10	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	2	"TRIPRA"	10	10	0	0	100	10	0	0	0	25	0	0	0	40	0	25	0	0	0	0	0	0	0	0	30	10	0	0	45	0	0	5	0	10	40	0	10	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	3	"BROERE"	40	0	0	10	70	10	0	0	10	10	0	0	0	20	0	5	0	0	0	0	0	0	0	0	10	0	0	0	25	0	0	0	0	0	35	0	10	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	3	"CENJAC"	10	0	0	10	110	0	0	0	10	10	0	0	0	20	0	5	0	0	0	0	0	0	0	0	10	0	0	0	25	0	0	0	0	0	35	0	10	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	3	"FESRUB"	10	0	0	10	110	10	0	0	10	10	0	0	0	10	0	5	0	0	0	0	0	0	0	0	10	0	0	0	25	0	0	0	0	0	35	0	10	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	3	"PLALAN"	10	0	0	10	110	10	0	0	10	10	0	0	0	20	0	5	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	35	0	10	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	3	"RANACR"	10	0	0	10	110	10	0	0	10	10	0	0	0	20	0	5	0	0	0	0	0	0	0	0	10	0	0	0	15	0	0	0	0	0	35	0	10	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	3	"TRIPRA"	20	0	0	10	110	10	0	0	10	10	0	0	0	20	0	5	0	0	0	0	0	0	0	0	10	0	0	0	25	0	0	0	0	0	15	0	10	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	3	"VERPER"	10	0	0	10	110	10	0	0	10	10	0	0	0	20	0	5	0	0	0	0	0	0	0	0	10	0	0	0	25	0	0	0	0	0	35	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	4	"ARRELA"	10	0	0	0	140	20	0	0	25	10	0	0	0	10	5	10	0	15	0	0	20	0	0	0	30	0	0	0	25	0	0	0	0	15	25	0	15	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	4	"BROERE"	50	0	0	10	90	20	0	0	25	10	0	0	0	10	5	10	0	15	0	0	20	0	0	0	30	0	0	0	25	0	0	0	0	15	25	0	15	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	4	"DACGLO"	10	0	0	10	140	20	0	0	15	10	0	0	0	10	5	10	0	15	0	0	20	0	0	0	30	0	0	0	25	0	0	0	0	15	25	0	15	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	4	"RANACR"	5	0	0	10	140	20	0	0	25	10	0	0	0	10	5	10	0	15	0	0	20	0	0	0	30	0	0	0	20	0	0	0	0	15	25	0	15	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	4	"TRIPRA"	5	0	0	10	140	20	0	0	25	10	0	0	0	10	5	10	0	15	0	0	20	0	0	0	30	0	0	0	25	0	0	0	0	15	20	0	15	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	5	"BROERE"	30	15	0	40	120	10	0	0	25	40	0	0	0	20	0	55	0	0	0	0	10	0	0	0	0	0	10	0	55	0	0	0	0	10	45	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	5	"DAUCAR"	10	15	0	40	150	10	0	0	25	30	0	0	0	20	0	55	0	0	0	0	10	0	0	0	0	0	10	0	55	0	0	0	0	10	45	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	5	"GERDIS"	10	15	0	40	150	10	0	0	25	40	0	0	0	20	0	45	0	0	0	0	10	0	0	0	0	0	10	0	55	0	0	0	0	10	45	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	5	"RANACR"	5	15	0	40	150	10	0	0	25	40	0	0	0	20	0	55	0	0	0	0	10	0	0	0	0	0	10	0	50	0	0	0	0	10	45	0	0	0	0	20	24	0	0	0	0	0
3	"May13"	2	"Cb"	6	"ACHMIL"	5	10	0	10	80	30	0	0	0	35	0	0	0	40	10	40	0	5	0	0	0	0	0	0	20	20	10	0	65	0	0	5	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	6	"ARRELA"	10	15	0	0	80	30	0	0	0	35	0	0	0	40	10	40	0	5	0	0	0	0	0	0	20	20	10	0	65	0	0	5	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	6	"BROERE"	30	15	0	10	50	30	0	0	0	35	0	0	0	40	10	40	0	5	0	0	0	0	0	0	20	20	10	0	65	0	0	5	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	6	"CENJAC"	10	15	0	10	80	20	0	0	0	35	0	0	0	40	10	40	0	5	0	0	0	0	0	0	20	20	10	0	65	0	0	5	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	6	"DAUCAR"	10	15	0	10	80	30	0	0	0	25	0	0	0	40	10	40	0	5	0	0	0	0	0	0	20	20	10	0	65	0	0	5	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	6	"GERDIS"	20	15	0	10	80	30	0	0	0	35	0	0	0	40	10	20	0	5	0	0	0	0	0	0	20	20	10	0	65	0	0	5	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	6	"POAPRA"	10	15	0	10	80	30	0	0	0	35	0	0	0	40	10	40	0	5	0	0	0	0	0	0	20	20	0	0	65	0	0	5	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	6	"RANACR"	25	15	0	10	80	30	0	0	0	35	0	0	0	40	10	40	0	5	0	0	0	0	0	0	20	20	10	0	40	0	0	5	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	6	"TRIPRA"	10	15	0	10	80	30	0	0	0	35	0	0	0	40	10	40	0	5	0	0	0	0	0	0	20	20	10	0	65	0	0	5	0	20	60	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	7	"BROERE"	10	15	0	30	50	30	0	0	15	30	0	0	0	30	10	40	0	5	0	0	10	0	0	0	0	10	10	0	50	0	0	0	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	7	"CENJAC"	20	15	0	30	60	10	0	0	15	30	0	0	0	30	10	40	0	5	0	0	10	0	0	0	0	10	10	0	50	0	0	0	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	7	"DAUCAR"	10	15	0	30	60	30	0	0	15	20	0	0	0	30	10	40	0	5	0	0	10	0	0	0	0	10	10	0	50	0	0	0	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	7	"FESRUB"	20	15	0	30	60	30	0	0	15	30	0	0	0	10	10	40	0	5	0	0	10	0	0	0	0	10	10	0	50	0	0	0	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	7	"GALVER"	10	15	0	30	60	30	0	0	15	30	0	0	0	30	0	40	0	5	0	0	10	0	0	0	0	10	10	0	50	0	0	0	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	7	"LEUVUL"	5	15	0	30	60	30	0	0	15	30	0	0	0	30	10	40	0	0	0	0	10	0	0	0	0	10	10	0	50	0	0	0	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	7	"POAANG"	10	15	0	30	60	30	0	0	15	30	0	0	0	30	10	40	0	5	0	0	10	0	0	0	0	0	10	0	50	0	0	0	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	7	"RANACR"	15	15	0	30	60	30	0	0	15	30	0	0	0	30	10	40	0	5	0	0	10	0	0	0	0	10	10	0	35	0	0	0	0	20	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	7	"TRIFLA"	10	15	0	30	60	30	0	0	15	30	0	0	0	30	10	40	0	5	0	0	10	0	0	0	0	10	10	0	50	0	0	0	0	10	70	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	7	"TRIPRA"	40	15	0	30	60	30	0	0	15	30	0	0	0	30	10	40	0	5	0	0	10	0	0	0	0	10	10	0	50	0	0	0	0	20	30	0	10	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	7	"VERPER"	10	15	0	30	60	30	0	0	15	30	0	0	0	30	10	40	0	5	0	0	10	0	0	0	0	10	10	0	50	0	0	0	0	20	70	0	0	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	8	"ACHMIL"	10	0	0	20	80	30	0	0	30	30	0	0	0	30	15	30	0	20	0	0	30	0	0	0	20	10	0	0	35	0	0	0	0	35	60	0	15	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	8	"ARRELA"	20	10	0	0	80	30	0	0	30	30	0	0	0	30	15	30	0	20	0	0	30	0	0	0	20	10	0	0	35	0	0	0	0	35	60	0	15	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	8	"BROERE"	20	10	0	20	60	30	0	0	30	30	0	0	0	30	15	30	0	20	0	0	30	0	0	0	20	10	0	0	35	0	0	0	0	35	60	0	15	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	8	"DACGLO"	15	10	0	20	80	30	0	0	15	30	0	0	0	30	15	30	0	20	0	0	30	0	0	0	20	10	0	0	35	0	0	0	0	35	60	0	15	0	0	10	24	0	0	0	0	0
3	"May13"	2	"Cb"	8	"DAUCAR"	10	10	0	20	80	30	0	0	30	20	0	0	0	30	15	30	0	20	0	0	30	0	0	0	20	10	0	0	35	0	0	0	0	35	60	0	15	0	0	10	24	0	0	0	0	0
